driver_id,age,experience_years,avg_speed,harsh_braking,sudden_acceleration,mobile_usage_minutes,night_driving_hours,fatigue_score,traffic_violations,seatbelt_compliance,weather_risk,weekly_driving_hours,accident_history,driver_risk
101003,34,11,59.86,2,1,,5.28,5.88,0.0,0.844,3.0,19.38,0,Safe
101004,46,24,65.77,2,2,21.46,1.43,2.96,0.0,0.928,5.0,42.7,0,Safe
101005,39,31,61.74,4,1,17.25,5.09,2.55,1.0,0.979,4.0,24.12,0,Safe
101006,43,21,42.21,0,1,36.12,3.9,3.12,1.0,0.908,4.0,64.23,1,Safe
101007,46,30,54.07,1,0,26.14,3.9,4.31,,0.981,2.0,60.61,1,Safe
101008,35,21,50.85,1,1,18.91,2.9,4.63,1.0,0.896,3.0,46.22,1,High Risk
101009,47,28,49.07,3,0,59.93,2.42,4.54,0.0,0.951,1.0,56.73,0,Safe
101010,43,22,59.45,0,1,20.57,2.72,3.48,0.0,0.967,3.0,41.25,0,Safe
101011,25,12,56.72,1,1,13.82,1.86,2.21,1.0,0.834,4.0,30.74,0,Safe
101012,55,32,68.04,3,1,38.18,0.0,2.65,1.0,0.94,2.0,24.92,0,Safe
101013,33,10,50.27,1,0,20.86,2.46,5.4,1.0,0.899,4.0,49.7,0,Safe
101014,21,1,52.65,3,4,19.24,2.72,3.2,0.0,0.834,4.0,26.11,1,Moderate Risk
101015,28,12,76.78,4,4,33.8,1.63,3.28,2.0,0.92,3.0,70.96,0,High Risk
101016,28,12,59.62,1,0,30.08,4.47,5.9,0.0,0.912,4.0,27.29,1,High Risk
101017,40,16,57.55,1,1,19.33,3.77,3.69,0.0,0.95,2.0,53.66,0,Safe
101018,36,22,56.12,5,2,17.95,2.17,3.44,4.0,0.836,5.0,58.15,0,High Risk
101019,35,11,69.68,2,1,36.7,2.98,3.6,0.0,0.719,2.0,24.34,0,Moderate Risk
101020,46,27,75.89,3,2,24.69,3.41,2.06,1.0,0.882,2.0,38.54,0,Safe
101021,43,24,72.52,2,3,34.78,1.88,3.32,1.0,0.87,4.0,40.52,0,Safe
101022,42,29,56.09,2,2,22.0,0.0,3.82,0.0,0.949,4.0,85.0,0,High Risk
101023,44,25,41.57,2,0,14.66,5.12,3.53,0.0,0.728,4.0,40.56,0,Moderate Risk
101024,46,24,85.52,3,3,28.27,2.93,4.78,0.0,,2.0,29.62,0,High Risk
101025,18,4,65.3,0,0,33.24,4.18,3.25,0.0,0.927,4.0,44.78,0,Safe
101026,35,13,52.81,0,0,22.9,,4.03,0.0,0.956,4.0,28.29,0,Safe
101027,18,0,84.5,8,2,26.34,1.39,2.81,0.0,0.937,3.0,37.26,0,Moderate Risk
101028,39,22,54.78,0,2,16.07,2.01,4.27,0.0,0.839,2.0,37.38,0,Safe
101029,39,16,81.37,3,2,14.04,3.34,5.33,0.0,0.85,3.0,47.74,0,Moderate Risk
101030,51,40,73.59,6,5,30.22,2.66,5.17,0.0,0.898,4.0,40.07,0,High Risk
101031,52,31,51.23,0,2,13.4,1.07,3.01,0.0,0.919,4.0,36.47,0,Safe
101032,41,15,65.09,2,3,29.28,3.97,4.28,0.0,0.821,1.0,54.25,0,Safe
101033,33,7,68.85,1,3,38.71,4.6,4.46,0.0,0.877,3.0,43.01,0,Moderate Risk
101034,44,23,97.46,2,0,30.61,2.5,2.67,0.0,0.927,3.0,43.4,0,Safe
101035,33,14,47.98,2,0,35.11,5.12,5.24,0.0,0.901,1.0,17.98,0,Safe
101036,39,22,75.27,4,1,41.94,4.09,2.31,1.0,0.886,1.0,50.3,1,High Risk
101037,50,31,54.6,2,0,10.57,,3.07,1.0,0.961,2.0,39.17,1,Safe
101038,33,11,46.66,0,3,32.3,2.66,5.71,1.0,0.865,2.0,43.76,0,Moderate Risk
101039,48,31,54.32,3,4,24.58,2.71,1.64,2.0,0.951,2.0,22.69,0,Safe
101040,46,23,62.12,5,0,25.61,4.57,4.77,0.0,0.931,3.0,46.39,0,High Risk
101041,28,0,38.69,0,0,34.0,1.38,4.46,0.0,0.815,3.0,40.32,0,Safe
101042,50,30,63.94,2,2,12.5,0.65,2.24,0.0,1.0,2.0,41.85,0,Safe
101043,47,33,66.92,2,1,43.59,2.31,2.89,0.0,0.995,4.0,34.63,0,Safe
101044,40,26,63.78,2,0,28.62,3.03,2.26,0.0,0.952,3.0,57.71,0,Safe
101045,31,8,51.44,1,0,13.7,3.43,2.9,0.0,0.987,1.0,30.8,0,Safe
101046,30,10,54.08,4,0,33.71,4.43,3.64,1.0,0.901,2.0,51.12,0,Moderate Risk
101047,33,10,56.4,2,1,13.66,3.95,2.26,0.0,0.886,5.0,52.77,0,Moderate Risk
101048,45,27,57.21,3,0,35.77,3.07,5.08,0.0,0.973,3.0,33.95,0,Safe
101049,28,5,74.67,4,3,38.66,3.18,3.34,,0.889,4.0,48.08,0,Moderate Risk
101050,44,25,57.07,0,2,14.32,4.48,4.29,0.0,0.974,5.0,38.34,0,Safe
101051,25,8,40.1,1,0,14.45,,3.24,1.0,1.0,2.0,47.42,1,Moderate Risk
101052,37,19,52.63,2,1,30.46,2.77,4.31,1.0,0.788,1.0,30.95,0,Safe
101053,40,25,66.45,1,0,11.5,3.75,3.82,0.0,0.962,3.0,42.12,0,Safe
101054,66,38,71.45,4,2,19.14,2.56,4.73,0.0,0.87,1.0,47.28,0,Safe
101055,24,5,72.6,2,0,51.08,1.63,2.38,0.0,0.841,2.0,38.75,0,Moderate Risk
101056,55,33,80.39,2,1,20.77,0.17,2.25,0.0,0.874,2.0,49.83,0,Safe
101057,41,23,51.27,2,1,35.57,5.15,5.49,0.0,0.973,4.0,33.35,0,Safe
101058,44,28,62.37,2,2,42.05,4.36,3.81,1.0,0.92,1.0,37.53,0,Safe
101059,40,21,39.04,1,1,40.11,3.89,4.12,0.0,0.888,4.0,51.19,0,Safe
101060,44,20,60.31,2,1,26.62,4.94,4.83,0.0,0.793,2.0,37.45,0,Safe
101061,37,19,38.69,0,0,,1.91,2.9,0.0,0.88,3.0,36.21,0,Safe
101062,55,39,60.68,1,3,40.46,4.51,4.62,0.0,0.867,1.0,36.48,0,Safe
101063,34,14,95.4,9,2,11.19,4.01,3.42,3.0,0.941,4.0,35.56,0,High Risk
101064,51,29,62.2,2,3,12.25,2.27,2.74,1.0,0.905,3.0,32.06,0,Safe
101065,32,6,44.86,1,0,28.22,,1.72,0.0,0.868,3.0,48.07,0,Safe
101066,38,17,63.21,2,1,48.38,0.9,3.34,,0.699,2.0,36.35,0,Safe
101067,27,5,53.85,3,3,44.69,6.61,5.58,2.0,0.923,3.0,26.1,0,Moderate Risk
101068,44,21,45.41,1,1,21.92,6.08,4.06,0.0,0.826,4.0,40.18,0,Safe
101069,55,40,85.02,3,3,33.8,0.59,3.83,0.0,0.866,1.0,30.04,0,Safe
101070,38,22,67.62,1,0,23.67,0.0,2.54,0.0,0.949,4.0,32.57,0,Safe
101071,37,22,62.54,2,2,20.04,5.4,4.99,2.0,0.974,4.0,59.09,0,Moderate Risk
101072,27,13,57.87,3,1,31.93,3.31,3.18,0.0,,5.0,27.8,0,Moderate Risk
101073,36,13,59.2,0,3,23.48,2.23,2.23,0.0,0.927,3.0,39.14,0,Safe
101074,21,0,81.82,4,4,32.76,1.74,4.97,2.0,0.942,2.0,64.48,0,High Risk
101075,29,9,62.82,1,1,40.09,1.46,2.64,0.0,0.69,1.0,42.97,0,Moderate Risk
101076,41,32,25.0,0,3,31.15,5.22,3.68,1.0,0.968,4.0,38.91,0,Safe
101077,54,26,85.26,4,5,14.01,3.48,3.29,2.0,0.776,3.0,19.87,0,Moderate Risk
101078,70,54,52.97,1,2,13.2,0.0,0.89,1.0,0.937,2.0,51.88,0,Safe
101079,33,5,56.74,1,2,50.66,2.5,3.58,0.0,,4.0,29.89,0,Moderate Risk
101080,55,41,70.37,1,3,33.8,5.69,4.12,1.0,0.842,3.0,53.71,0,Safe
101081,42,25,63.15,3,2,25.86,3.6,3.56,0.0,0.894,1.0,35.38,0,Safe
101082,37,26,72.61,4,4,19.86,0.69,2.89,1.0,0.699,3.0,47.05,0,Safe
101083,44,23,58.17,2,0,35.79,2.05,3.59,0.0,0.802,4.0,60.42,1,Safe
101084,40,25,40.5,1,0,18.7,2.9,3.53,0.0,,2.0,51.56,0,Safe
101085,40,24,64.64,3,0,29.62,4.73,5.73,0.0,0.831,2.0,27.46,0,Moderate Risk
101086,35,21,73.27,1,2,23.24,3.04,6.35,0.0,0.898,5.0,43.69,0,Moderate Risk
101087,24,1,52.96,2,2,29.76,6.15,5.33,2.0,0.996,4.0,49.78,1,High Risk
101088,22,0,52.49,3,0,24.67,4.29,3.41,0.0,0.943,4.0,19.76,0,Moderate Risk
101089,46,19,77.62,1,4,34.23,0.0,2.61,1.0,0.955,2.0,62.43,0,Safe
101090,36,19,50.54,0,1,11.26,4.18,2.9,1.0,0.955,5.0,43.87,1,Safe
101091,32,11,57.13,1,2,15.88,3.2,3.39,0.0,0.809,3.0,47.34,0,Moderate Risk
101092,39,24,46.03,0,0,21.41,2.26,4.71,0.0,0.998,3.0,39.15,0,Moderate Risk
101093,48,30,62.41,3,2,24.22,,2.83,,0.942,2.0,45.16,0,Safe
101094,41,23,39.02,1,2,44.25,2.73,4.51,0.0,0.916,1.0,32.33,0,Safe
101095,32,10,51.51,0,0,39.41,3.88,4.05,1.0,0.929,3.0,58.76,0,Moderate Risk
101096,52,28,52.61,4,1,11.98,2.11,4.59,1.0,0.969,5.0,65.68,1,Safe
101097,56,32,59.12,4,1,25.32,2.04,3.55,0.0,0.943,2.0,70.8,0,Moderate Risk
101098,44,28,77.32,2,1,24.09,4.88,3.1,1.0,0.855,5.0,22.97,0,Moderate Risk
101099,50,26,78.37,0,4,11.33,3.25,2.77,0.0,0.859,1.0,47.67,1,Safe
101100,53,33,79.0,2,4,28.25,3.7,6.06,0.0,0.841,2.0,50.45,0,Moderate Risk
101101,51,32,69.11,4,2,25.68,2.02,3.43,1.0,0.713,2.0,36.57,0,Safe
101102,46,29,60.47,1,4,36.97,4.81,5.84,0.0,0.858,2.0,48.85,0,High Risk
101103,46,28,51.29,1,0,24.71,3.35,4.02,1.0,0.951,3.0,26.92,1,Safe
101104,45,18,54.49,2,4,17.65,2.73,4.42,1.0,0.993,4.0,59.62,0,Moderate Risk
101105,27,6,65.25,2,4,27.99,5.81,3.82,0.0,0.833,3.0,20.92,0,Moderate Risk
101106,47,27,74.27,1,3,13.77,2.46,3.27,0.0,0.922,1.0,46.95,0,Safe
101107,24,5,67.47,2,2,24.45,4.0,2.92,0.0,,1.0,48.57,0,Moderate Risk
101108,30,0,56.08,4,1,19.57,1.8,2.07,2.0,0.91,3.0,30.81,0,Moderate Risk
101109,53,28,76.47,1,4,,1.94,4.01,0.0,0.792,4.0,60.63,0,Moderate Risk
101110,48,31,77.77,4,2,21.97,4.32,3.36,0.0,0.882,1.0,22.92,1,Safe
101111,55,36,71.83,2,1,14.1,2.91,3.33,0.0,0.882,1.0,45.55,1,Moderate Risk
101112,36,17,58.89,1,4,50.55,3.49,5.16,0.0,0.908,4.0,21.5,0,Safe
101113,26,6,50.91,1,1,26.71,3.51,5.81,2.0,0.769,3.0,30.04,0,High Risk
101114,36,19,50.76,1,0,17.92,3.19,2.44,1.0,0.941,3.0,36.25,0,Safe
101115,40,18,41.09,0,0,21.3,2.38,3.84,0.0,0.974,1.0,35.3,0,Safe
101116,40,14,62.66,0,1,35.71,2.62,3.53,0.0,0.782,2.0,56.33,0,Safe
101117,51,36,63.59,1,0,28.15,2.5,1.77,0.0,0.873,4.0,31.85,0,Safe
101118,35,20,39.03,1,0,26.93,2.75,6.1,0.0,0.844,3.0,23.75,1,High Risk
101119,43,25,51.17,3,0,13.57,3.88,3.52,0.0,1.0,3.0,38.33,0,Moderate Risk
101120,28,10,54.7,4,4,49.8,4.27,4.34,1.0,0.955,,41.56,0,High Risk
101121,44,16,39.99,2,0,38.03,5.6,5.81,1.0,0.947,4.0,47.56,0,Moderate Risk
101122,39,15,68.19,3,2,63.39,4.57,8.05,1.0,0.873,2.0,55.15,1,High Risk
101123,31,7,56.16,0,0,25.67,2.12,3.51,0.0,0.958,5.0,13.74,0,Safe
101124,36,17,39.67,1,0,24.96,2.19,6.64,1.0,0.948,3.0,62.0,1,High Risk
101125,37,18,56.33,1,2,11.22,4.88,3.68,0.0,1.0,1.0,32.14,0,Safe
101126,36,22,66.23,3,3,21.84,4.3,5.08,1.0,0.918,3.0,39.5,0,High Risk
101127,58,35,46.7,0,2,10.42,4.77,2.95,1.0,0.772,2.0,45.98,0,Safe
101128,38,16,60.07,0,1,21.86,3.35,2.52,0.0,0.875,4.0,15.48,1,Safe
101129,36,11,67.81,2,3,42.69,3.07,4.53,0.0,0.912,5.0,35.23,0,Safe
101130,18,0,43.43,3,0,33.23,4.42,5.91,0.0,0.853,2.0,49.9,0,Moderate Risk
101131,29,10,37.53,1,0,44.57,1.2,3.43,0.0,0.955,4.0,47.78,0,Safe
101132,36,16,37.77,1,0,36.65,3.02,5.05,0.0,0.829,3.0,35.51,0,Safe
101133,31,8,47.43,1,0,23.81,,5.11,1.0,0.958,5.0,42.32,0,High Risk
101134,54,40,36.36,0,1,12.03,2.44,3.13,0.0,0.847,1.0,52.34,0,Safe
101135,37,14,50.6,2,1,37.82,3.39,4.98,0.0,0.907,3.0,37.97,1,Safe
101136,53,33,75.42,6,1,21.78,2.65,2.88,0.0,,5.0,51.17,0,Safe
101137,40,24,42.59,0,1,39.37,5.67,5.85,0.0,0.796,3.0,33.67,0,Moderate Risk
101138,39,28,58.79,0,0,26.74,0.99,2.98,0.0,0.913,,32.82,0,Safe
101139,38,19,85.64,4,4,30.58,4.42,5.05,1.0,0.814,3.0,38.62,0,Moderate Risk
101140,39,13,65.9,4,4,36.64,2.77,3.88,2.0,0.939,1.0,11.89,0,Safe
101141,58,32,52.52,2,3,43.74,1.9,4.32,1.0,,3.0,53.36,0,High Risk
101142,18,0,58.53,2,2,26.36,0.99,0.0,0.0,0.896,2.0,39.0,0,Safe
101143,18,0,62.56,1,4,26.69,6.75,4.04,2.0,0.879,1.0,35.33,0,High Risk
101144,33,13,76.58,2,5,35.77,4.68,3.54,0.0,0.924,5.0,50.42,1,High Risk
101145,39,15,59.22,1,2,18.51,1.13,3.84,0.0,0.867,3.0,45.95,0,Safe
101146,47,29,39.59,0,1,32.19,0.86,3.45,0.0,0.988,4.0,57.15,0,Safe
101147,44,26,33.96,0,0,35.26,1.96,2.3,0.0,1.0,2.0,62.68,0,Safe
101148,35,18,60.77,2,3,67.34,4.15,5.95,0.0,0.765,2.0,45.93,0,High Risk
101149,50,38,40.07,0,1,30.06,2.78,3.66,0.0,1.0,5.0,37.72,0,Safe
101150,50,25,46.69,3,0,43.01,1.54,4.04,0.0,0.85,3.0,52.2,0,Moderate Risk
101151,41,24,42.88,3,1,,2.98,4.1,0.0,0.884,2.0,34.68,0,Safe
101152,50,33,67.19,2,2,19.0,5.16,4.35,0.0,,4.0,36.11,1,Moderate Risk
101153,42,27,55.47,0,4,23.54,4.04,6.21,0.0,0.84,1.0,40.43,0,Safe
101154,33,14,67.61,0,5,,0.35,4.22,,0.955,4.0,54.98,0,Moderate Risk
101155,47,20,45.31,1,1,33.33,1.45,3.88,0.0,0.937,1.0,51.4,0,Safe
101156,40,12,53.22,0,2,18.38,3.26,4.18,1.0,0.906,1.0,51.27,0,Safe
101157,39,26,38.09,0,1,15.9,3.29,3.43,0.0,0.921,5.0,45.19,0,Safe
101158,55,37,47.15,0,1,13.71,5.23,3.64,,0.904,2.0,52.97,0,Safe
101159,18,2,89.69,3,5,33.32,3.76,5.25,0.0,0.929,4.0,45.65,0,High Risk
101160,23,0,70.85,2,2,19.83,4.76,5.69,1.0,0.868,3.0,29.74,0,Moderate Risk
101161,26,5,56.78,2,0,19.04,0.0,2.8,1.0,0.984,1.0,46.16,0,Safe
101162,35,18,97.31,2,5,17.2,2.62,4.1,1.0,1.0,3.0,41.91,0,Moderate Risk
101163,36,16,46.79,0,0,11.54,4.55,2.73,0.0,0.822,2.0,36.66,0,Safe
101164,22,4,67.5,5,1,22.87,6.93,5.3,,0.8,1.0,34.6,1,High Risk
101165,28,2,41.66,1,0,36.53,1.5,2.61,0.0,0.863,2.0,31.81,0,Safe
101166,30,8,54.33,1,1,33.77,3.31,4.27,1.0,0.818,3.0,36.39,0,High Risk
101167,66,44,37.03,0,1,28.87,0.01,3.77,0.0,0.882,3.0,47.58,1,Safe
101168,59,50,63.38,0,1,31.48,2.65,5.57,0.0,0.873,2.0,56.98,0,Moderate Risk
101169,34,14,56.97,1,0,35.08,5.19,2.59,1.0,1.0,2.0,59.19,1,Safe
101170,35,7,55.22,0,0,23.67,5.2,6.13,1.0,0.976,3.0,46.36,1,High Risk
101171,26,1,70.6,1,2,37.48,3.73,5.64,0.0,0.812,3.0,39.63,0,High Risk
101172,18,6,54.76,4,1,18.08,,3.88,2.0,0.771,4.0,15.32,1,Safe
101173,38,19,62.8,1,1,26.87,7.69,5.06,0.0,0.861,1.0,71.21,0,Safe
101174,28,13,64.31,0,0,17.3,3.08,4.65,0.0,0.824,1.0,32.36,0,Safe
101175,38,11,41.49,1,0,20.82,2.57,5.53,0.0,0.957,3.0,32.31,0,Safe
101176,21,0,50.44,0,0,48.31,2.88,4.3,0.0,0.859,3.0,53.17,0,Moderate Risk
101177,31,14,60.69,2,2,22.81,0.92,4.66,0.0,0.869,2.0,27.87,0,Safe
101178,41,21,69.71,4,2,,3.95,5.04,2.0,0.912,2.0,47.08,0,Moderate Risk
101179,43,34,72.59,6,4,36.22,4.1,5.74,0.0,0.825,4.0,39.93,0,Moderate Risk
101180,44,29,58.08,0,2,17.31,4.04,4.7,0.0,0.913,2.0,41.35,0,Safe
101181,24,4,47.3,2,1,33.89,5.03,4.54,0.0,0.992,3.0,39.48,1,Moderate Risk
101182,48,25,47.05,0,0,27.21,2.07,2.18,0.0,0.864,3.0,29.18,0,Safe
101183,30,18,60.86,1,2,24.48,3.02,3.25,0.0,0.915,3.0,40.48,0,Safe
101184,46,28,60.23,4,3,16.64,4.96,5.01,1.0,,2.0,56.47,0,Moderate Risk
101185,39,15,54.09,1,1,52.58,2.59,4.25,0.0,0.808,4.0,40.4,0,Moderate Risk
101186,24,10,59.31,0,2,20.58,2.58,2.06,1.0,0.965,3.0,82.18,0,Safe
101187,36,15,57.57,2,1,47.34,5.08,4.3,2.0,0.782,1.0,42.4,1,High Risk
101188,43,23,49.83,2,2,32.07,1.79,2.32,0.0,0.89,1.0,28.7,0,Safe
101189,46,19,45.35,1,0,38.19,1.32,3.98,,0.829,5.0,35.92,0,Moderate Risk
101190,37,18,73.08,5,2,28.04,1.51,4.17,1.0,1.0,4.0,18.75,0,Moderate Risk
101191,56,37,25.0,0,0,50.22,7.59,6.11,0.0,0.836,4.0,59.07,0,High Risk
101192,50,27,51.05,5,2,59.01,,3.85,3.0,0.775,2.0,63.21,0,Moderate Risk
101193,36,22,44.69,1,2,22.7,4.23,3.78,0.0,0.902,2.0,52.96,0,Safe
101194,47,28,66.08,4,6,18.34,1.4,1.99,0.0,0.918,3.0,34.08,0,Moderate Risk
101195,60,42,50.6,1,4,23.18,3.85,3.75,1.0,1.0,,36.77,1,Moderate Risk
101196,61,42,52.89,3,5,19.27,5.88,5.39,2.0,0.899,4.0,56.08,2,Moderate Risk
101197,25,2,57.76,1,2,45.65,4.39,4.71,1.0,0.889,2.0,32.19,0,High Risk
101198,29,7,41.65,2,1,35.26,1.75,3.67,1.0,0.812,4.0,29.21,0,Moderate Risk
101199,55,38,50.9,1,2,12.76,3.91,5.33,4.0,1.0,2.0,34.69,0,Moderate Risk
101200,27,7,63.25,3,1,17.26,3.36,2.99,1.0,0.969,2.0,61.97,2,Moderate Risk
101201,24,0,55.29,3,1,31.46,4.07,5.36,0.0,0.918,1.0,32.43,0,Moderate Risk
101202,34,18,57.72,1,1,43.1,1.66,3.82,0.0,0.94,3.0,51.94,2,Safe
101203,44,24,41.94,3,1,17.64,1.82,6.21,0.0,0.944,1.0,49.87,0,Safe
101204,38,19,49.28,0,1,32.19,2.47,4.07,0.0,0.906,3.0,32.0,0,Safe
101205,32,12,58.55,5,3,37.29,2.16,1.98,1.0,0.803,1.0,41.13,0,Moderate Risk
101206,32,19,68.05,1,1,33.03,3.17,3.51,0.0,0.849,2.0,30.17,0,Safe
101207,31,6,40.88,3,0,16.39,2.5,2.27,0.0,0.968,4.0,56.7,0,Safe
101208,29,12,58.93,0,3,22.53,6.26,6.71,1.0,0.958,5.0,29.71,1,Moderate Risk
101209,64,40,70.57,0,4,18.44,3.84,3.18,0.0,1.0,3.0,51.18,1,Moderate Risk
101210,42,25,67.92,0,3,35.38,4.38,5.76,1.0,0.867,1.0,37.57,0,Safe
101211,49,32,60.09,2,1,18.72,2.76,4.52,1.0,1.0,5.0,33.94,1,Safe
101212,34,9,59.83,1,3,17.3,0.16,1.8,0.0,,2.0,52.91,0,Safe
101213,37,13,90.71,4,2,36.06,4.88,2.8,0.0,0.916,1.0,34.61,0,Moderate Risk
101214,31,10,52.3,3,1,18.7,3.35,4.48,2.0,1.0,2.0,18.24,0,Safe
101215,18,0,51.75,2,1,15.92,4.55,3.57,0.0,0.866,1.0,43.09,1,Safe
101216,24,5,37.87,1,2,23.29,3.57,3.76,0.0,0.947,3.0,30.61,0,Safe
101217,19,0,75.36,3,1,16.34,0.05,3.02,0.0,0.8,2.0,39.89,0,Safe
101218,18,1,84.5,4,7,15.13,3.08,0.43,1.0,0.879,3.0,48.49,0,Safe
101219,26,3,46.61,3,2,13.21,2.35,3.26,2.0,0.953,5.0,42.94,0,Moderate Risk
101220,54,37,49.02,0,1,28.44,3.35,5.46,0.0,0.878,3.0,56.81,0,Safe
101221,39,13,48.99,1,1,,4.23,1.98,2.0,0.901,2.0,25.28,0,Safe
101222,53,34,70.86,1,5,63.88,6.66,6.93,2.0,0.877,3.0,59.86,1,High Risk
101223,44,24,44.27,0,3,18.98,3.91,3.59,1.0,0.933,3.0,39.71,1,Safe
101224,48,25,29.2,1,0,,2.14,2.8,0.0,0.725,3.0,26.38,0,Safe
101225,29,9,81.85,3,4,33.48,2.85,3.95,0.0,1.0,1.0,10.53,0,Safe
101226,45,26,60.07,2,2,19.23,3.94,3.82,0.0,0.846,1.0,40.02,0,Safe
101227,47,27,63.72,1,4,15.04,4.47,5.28,0.0,0.874,4.0,34.51,0,Moderate Risk
101228,33,10,61.46,1,4,29.88,1.42,2.8,0.0,0.78,2.0,30.95,0,Safe
101229,45,28,62.39,2,3,,2.58,4.95,0.0,0.86,1.0,48.17,0,Safe
101230,45,26,37.07,3,2,27.21,2.8,4.09,2.0,0.907,3.0,64.36,1,Moderate Risk
101231,33,13,58.89,5,1,17.82,0.7,3.36,0.0,0.984,1.0,30.04,0,Safe
101232,27,4,57.53,1,1,17.45,4.94,3.65,0.0,0.858,5.0,39.98,2,Moderate Risk
101233,26,7,29.99,0,1,14.02,4.01,2.56,0.0,,3.0,32.73,0,Safe
101234,40,13,52.94,2,0,28.23,3.12,4.78,2.0,0.917,5.0,29.02,0,Moderate Risk
101235,43,24,52.52,1,1,23.85,3.53,3.7,0.0,0.833,4.0,31.09,0,Safe
101236,30,11,54.68,3,2,16.23,4.62,3.84,0.0,0.779,2.0,60.13,0,Moderate Risk
101237,39,20,55.07,2,3,23.36,6.53,5.71,0.0,0.838,3.0,42.56,0,Moderate Risk
101238,45,30,47.67,3,1,11.92,4.11,5.36,0.0,1.0,2.0,42.32,0,Safe
101239,46,30,40.44,0,0,23.85,1.05,2.65,0.0,,2.0,36.38,0,Safe
101240,56,38,63.91,3,3,20.98,7.79,6.73,0.0,0.873,3.0,47.17,0,High Risk
101241,53,29,55.23,4,2,32.86,1.09,2.64,1.0,0.928,5.0,36.72,1,Safe
101242,28,8,43.0,0,0,14.99,4.26,4.36,1.0,0.951,1.0,62.92,0,High Risk
101243,58,40,63.19,2,1,7.58,2.65,4.29,1.0,0.871,5.0,49.82,0,Safe
101244,33,8,50.02,3,4,49.05,3.4,0.78,0.0,0.908,2.0,41.43,0,Moderate Risk
101245,50,24,62.46,3,2,29.04,3.76,3.07,1.0,0.936,1.0,44.68,0,Moderate Risk
101246,40,15,30.07,0,0,19.0,4.16,3.66,0.0,0.867,5.0,56.99,1,Moderate Risk
101247,34,18,64.79,4,4,45.59,5.65,5.31,2.0,0.738,1.0,41.7,0,High Risk
101248,19,1,38.36,0,0,67.97,2.69,4.8,0.0,0.877,5.0,32.5,0,High Risk
101249,37,10,54.03,1,2,32.09,4.22,1.58,1.0,0.907,3.0,42.13,0,Safe
101250,22,1,52.2,1,1,26.22,4.84,3.93,2.0,0.894,4.0,47.72,0,Moderate Risk
101251,50,31,62.42,1,3,12.72,7.0,2.94,1.0,0.832,3.0,59.02,0,Moderate Risk
101252,56,33,69.56,2,2,18.74,3.85,3.23,0.0,1.0,1.0,47.84,0,Safe
101253,30,6,65.77,1,4,16.46,1.7,2.87,2.0,0.833,4.0,42.07,0,Moderate Risk
101254,42,24,72.44,2,3,29.68,5.46,4.94,1.0,0.86,4.0,55.19,0,High Risk
101255,31,10,65.97,1,4,77.66,2.79,4.24,2.0,0.883,,7.39,0,Moderate Risk
101256,32,8,71.63,2,4,,,3.85,1.0,0.886,,40.82,0,Safe
101257,48,33,42.71,0,0,43.38,5.26,4.2,0.0,0.901,2.0,38.25,0,Safe
101258,39,19,53.24,4,1,23.16,3.5,4.24,2.0,0.821,1.0,42.88,0,Moderate Risk
101259,58,43,57.42,3,1,26.38,2.66,2.45,0.0,0.836,1.0,51.73,0,Safe
101260,34,18,75.2,4,4,21.9,6.17,4.6,1.0,0.931,4.0,56.9,0,High Risk
101261,50,32,51.84,3,2,11.18,2.13,1.75,1.0,0.909,4.0,28.43,0,Safe
101262,40,18,56.79,0,1,11.47,2.42,2.71,1.0,1.0,3.0,33.33,0,Safe
101263,48,29,57.51,1,1,70.92,3.84,5.39,0.0,0.762,3.0,33.71,0,Moderate Risk
101264,34,17,76.48,1,2,19.52,0.0,1.83,,0.885,2.0,34.46,0,Safe
101265,38,18,61.4,2,2,23.52,3.57,3.52,1.0,0.918,1.0,25.52,0,Safe
101266,38,23,67.1,2,3,10.85,3.29,3.45,0.0,0.898,3.0,68.71,0,Safe
101267,30,8,38.59,1,3,23.49,2.15,5.92,0.0,,2.0,50.21,0,Moderate Risk
101268,46,22,43.42,3,1,34.87,3.15,4.37,2.0,0.898,2.0,33.54,1,Safe
101269,46,27,25.0,0,0,32.54,3.47,4.69,0.0,1.0,1.0,44.13,0,Safe
101270,46,27,65.65,5,2,24.45,2.96,2.75,1.0,0.868,3.0,38.72,1,Moderate Risk
101271,56,35,74.16,1,0,34.03,4.39,1.69,0.0,0.793,5.0,47.57,0,Safe
101272,55,43,69.96,2,2,15.84,3.46,2.92,0.0,0.981,5.0,38.25,0,Safe
101273,35,13,45.35,1,4,47.23,3.16,2.38,1.0,0.84,2.0,22.58,0,Safe
101274,43,11,51.71,1,3,90.82,4.7,6.16,0.0,0.725,3.0,33.55,0,High Risk
101275,32,13,60.63,0,2,43.32,3.91,5.03,1.0,,3.0,57.44,0,Moderate Risk
101276,39,20,65.14,1,2,23.41,8.34,5.0,0.0,0.937,2.0,24.58,1,High Risk
101277,32,9,79.03,3,5,19.15,5.31,4.24,1.0,0.854,2.0,53.15,0,Moderate Risk
101278,57,31,66.04,3,2,12.91,2.1,2.38,1.0,0.82,4.0,51.54,0,Safe
101279,43,19,55.4,2,1,25.05,0.35,2.27,0.0,0.973,2.0,37.38,0,Safe
101280,37,26,74.35,2,2,13.68,1.91,3.8,0.0,0.883,4.0,52.72,1,Safe
